NCESSCH,STUDENT_COUNT
60011310926,0.0
60011410927,0.0
60011607169,4.0
60011607170,110.0
60011610544,26.0
60011612212,408.0
60011613035,520.0
60011710955,0.0
60011810959,0.0
60011910964,0.0
60012010972,0.0
60012110996,0.0
60012210997,0.0
60012310998,0.0
60012410999,0.0
60012511468,0.0
60012611469,0.0
60012711472,0.0
60012911485,0.0
60013011115,0.0
60013111116,0.0
60013211117,0.0
60013311439,0.0
60013411208,788.0
60013511457,0.0
60013611207,848.0
60013711459,0.0
60013811406,0.0
60013911410,0.0
60014011424,0.0
60014211433,0.0
60014311465,0.0
60014411499,0.0
60014511522,0.0
60014611524,0.0
60014811540,0.0
60014911544,0.0
60015310928,232.0
60015310929,5024.0
60015310930,4562.0
60015310931,4432.0
60015310932,178.0
60015510968,0.0
60015811503,4274.0
60015811504,376.0
60015811505,4680.0
60015812929,226.0
60015813826,194.0
60015901474,376.0
60015904089,18.0
60015910426,4.0
60016007023,1380.0
60016007902,42.0
60016009210,4.0
60016009660,0.0
60016010254,84.0
60016010541,224.0
60016012074,20.0
60016012129,10.0
60132212064,894.0
60132212083,1246.0
60132312119,512.0
60133106604,6.0
60133106605,726.0
60133201985,2366.0
60133201987,3806.0
60133201988,1516.0
60133201991,3352.0
60133207240,734.0
60133207727,230.0
60133207728,118.0
60133210598,284.0
60133211070,822.0
60133211072,754.0
60133211073,1142.0
60133211074,294.0
60133211200,0.0
60133211916,0.0
60133211951,1490.0
60133213020,22.0
60133213830,814.0
60133902078,552.0
60133908481,0.0
60133910219,22.0
60134312546,0.0
60140900491,1096.0
60140904490,6.0
60140909310,50.0
60140912412,54.0
60140913022,12.0
60141013692,2156.0
60141406017,4114.0
60141406023,162.0
60141406029,4384.0
60141406031,4224.0
60141412435,284.0
60141506864,2062.0
60141507896,18.0
60141508472,328.0
60141510785,10.0
60141512820,242.0
60141806996,1258.0
60141806997,78.0
60141808664,20.0
60142106113,236.0
60142106114,3068.0
60142207486,52.0
60142207737,234.0
60142207739,280.0
60142207920,208.0
60142301504,1830.0
60142301505,136.0
60142307466,128.0
60142512419,220.0
60142613751,458.0
60142613961,238.0
60142702295,66.0
60142812208,1082.0
60142812410,1176.0
60142813832,542.0
60142914021,96.0
60143012271,194.0
60143213940,46.0
60143413941,64.0
60143510895,480.0
60143613948,432.0
60143813997,224.0
60144014016,0.0
60144114028,520.0
60144206695,40.0
60144206696,580.0
60144211287,0.0
60162000002,2828.0
60162000010,4360.0
60162000014,4038.0
60162000028,630.0
60162000029,1360.0
60162010232,138.0
60165000032,2676.0
60165000033,2618.0
60165000035,3060.0
60165000036,2554.0
60165010751,70.0
60171012521,2938.0
60171013723,572.0
60177000041,3492.0
60177000045,2084.0
60177000048,256.0
60177008673,414.0
60177008674,342.0
60177010547,366.0
60177012399,228.0
60186000059,2328.0
60186007638,14.0
60201000088,172.0
60201001837,2.0
60201011819,428.0
60207006968,0.0
60243000128,258.0
60243000134,3502.0
60243000137,4426.0
60243013134,242.0
60243013184,3580.0
60243014032,4.0
60245006975,110.0
60245008785,92.0
60245008786,1336.0
60245008787,1008.0
60263000169,6132.0
60263000172,5470.0
60263000174,1376.0
60263000175,150.0
60263000176,5340.0
60263000177,4914.0
60263000180,4368.0
60263000182,3542.0
60263000187,3940.0
60263000192,4158.0
60263007580,1582.0
60263008115,348.0
60267000193,2400.0
60267000194,1200.0
60267000195,168.0
60267012096,0.0
60267012473,16.0
60270000196,1126.0
60270000197,96.0
60270005415,196.0
60270007439,22.0
60270007642,1820.0
60270010671,364.0
60273000199,306.0
60273000200,26.0
60282000203,3746.0
60282000204,1356.0
60282000205,5328.0
60282000206,6064.0
60282004582,4850.0
60282005827,126.0
60282008714,3422.0
60282009515,5772.0
60282009516,3004.0
60282010514,1446.0
60282010823,4566.0
60282011346,5950.0
60282011610,812.0
60282012172,402.0
60282013154,72.0
60285000207,3894.0
60285000213,316.0
60285005724,4312.0
60285007017,8.0
60285009517,504.0
60285011573,346.0
60285012278,1424.0
60297000223,6770.0
60297009302,64.0
60303000238,1714.0
60303000239,1134.0
60303007261,92.0
60303007262,102.0
60303010800,184.0
60303012960,80.0
60309008155,34.0
60318011283,198.0
60318011996,546.0
60330000247,2650.0
60330006562,106.0
60330010317,134.0
60360000268,2540.0
60360000273,2400.0
60360000283,348.0
60361000287,84.0
60369000324,3924.0
60369000335,616.0
60369000338,3918.0
60369008715,2414.0
60369012018,5376.0
60384000347,2164.0
60384000352,144.0
60384008555,272.0
60402000355,2818.0
60402000358,258.0
60402012957,16.0
60411000371,2132.0
60411000375,90.0
60423000381,1450.0
60423007264,104.0
60429000386,5376.0
60429008261,202.0
60429013779,148.0
60438013478,88.0
60444000396,3370.0
60444000402,3894.0
60444000408,410.0
60444005832,28.0
60444013706,20.0
60462000422,3328.0
60462000425,110.0
60462012327,22.0
60474000432,6034.0
60474011300,124.0
60474012715,694.0
60483000470,22.0
60483000471,2964.0
60495000480,78.0
60501000482,118.0
60504000486,372.0
60504008683,8.0
60524000495,642.0
60524007650,42.0
60524012774,52.0
60528011789,354.0
60528012941,192.0
60561000505,4034.0
60561000506,150.0
60561000514,2796.0
60561005840,28.0
60570000518,266.0
60570012330,40.0
60570013845,804.0
60570014037,28.0
60573014013,120.0
60582000524,3344.0
60582000525,326.0
60582007095,22.0
60588000528,106.0
60588000529,3600.0
60594000537,1306.0
60594000538,36.0
60594006991,46.0
60645000563,5164.0
60645000564,5200.0
60645005849,36.0
60645007514,1648.0
60645008013,44.0
60645008120,298.0
60645013886,70.0
60657011526,622.0
60657012691,108.0
60658000590,170.0
60658002824,0.0
60675013821,454.0
60678000599,1990.0
60678000602,64.0
60687000625,1768.0
60687000627,74.0
60687009340,98.0
60690000633,374.0
60690000634,6062.0
60690011595,2.0
60699000643,764.0
60702000647,448.0
60702007657,28.0
60723000658,574.0
60723000665,2382.0
60723000673,2934.0
60723000676,3138.0
60723008122,3382.0
60723008350,3210.0
60723010663,0.0
60726008436,320.0
60744000685,4282.0
60744000689,5346.0
60744000701,6020.0
60744000703,262.0
60744002328,6120.0
60744008750,5102.0
60744010568,22.0
60744010983,3512.0
60744011221,196.0
60744011854,4900.0
60744012894,352.0
60750000709,4510.0
60750000712,160.0
60750008311,96.0
60750013058,2502.0
60753000717,44.0
60753000718,1740.0
60756000727,1272.0
60756001445,42.0
60756006574,24.0
60780000742,5840.0
60780000744,234.0
60780000750,0.0
60780014010,10.0
60790008805,2660.0
60790009343,160.0
60790011081,62.0
60792000756,4018.0
60792000759,3822.0
60792000760,396.0
60792007515,4386.0
60792012265,108.0
60792013678,0.0
60792013705,1212.0
60792013732,1054.0
60797005777,8402.0
60797007672,242.0
60797009345,422.0
60797012076,26.0
60801000771,3744.0
60801000772,230.0
60801004486,4190.0
60801013807,74.0
60813000782,320.0
60813000785,3432.0
60813005472,366.0
60813010691,0.0
60813011488,296.0
60813011489,3828.0
60813014023,0.0
60816000790,5062.0
60816000791,6536.0
60816000793,5834.0
60816000795,4770.0
60816000797,892.0
60816001122,6720.0
60816007260,60.0
60816008807,7172.0
60816010605,6208.0
60816010606,4180.0
60816013110,172.0
60819000798,146.0
60819000801,3132.0
60819005854,44.0
60819005856,10.0
60837000815,3670.0
60837000818,298.0
60837000827,3644.0
60837008450,184.0
60837010469,8.0
60837011853,22.0
60837012539,920.0
60837012830,14.0
60846000832,184.0
60846000833,328.0
60846000835,4142.0
60846000838,3238.0
60846009757,5312.0
60846010360,5772.0
60846010607,38.0
60855000852,2102.0
60855007678,44.0
60861000869,638.0
60861007649,702.0
60876000887,4810.0
60876000893,164.0
60876008015,22.0
60897000899,788.0
60897000901,20.0
60897011806,6.0
60903000367,5398.0
60903000904,5804.0
60903000906,4192.0
60903000910,474.0
60903007959,4670.0
60903009760,130.0
60903011586,68.0
60903011855,4974.0
60903012267,602.0
60907000920,5310.0
60907000923,256.0
60907007685,602.0
60907011175,3926.0
60907012684,436.0
60912000933,2366.0
60912000935,120.0
60912008696,2.0
60912010205,52.0
60939000944,4320.0
60939000946,3940.0
60939000956,484.0
60939008126,180.0
60939012987,4340.0
60945014024,0.0
60957000966,800.0
60957004434,94.0
60957008128,28.0
60962000975,1900.0
60962000976,3346.0
60962000978,3654.0
60962002220,1256.0
60962007148,36.0
60962007149,22.0
60962013944,394.0
60964001010,206.0
60964001020,4878.0
60964001024,4394.0
60964001031,4640.0
60964012664,142.0
60966509665,34.0
60966510258,22.0
60969001035,1716.0
60969011284,66.0
60969011955,8.0
60969012716,18.0
60981001043,74.0
60981001044,1810.0
60985000853,1330.0
60985000905,22.0
60985001047,236.0
60985001049,5188.0
60985001061,4168.0
60985001068,24.0
60985004959,7226.0
60985009532,6478.0
60985011708,278.0
60985011709,8314.0
60985011712,1152.0
60987001071,2422.0
60994001076,142.0
60994001081,2896.0
60994010688,696.0
60994012635,490.0
60994013111,146.0
61005001090,318.0
61005001093,2540.0
61005001102,2628.0
61005001105,3294.0
61026001116,4152.0
61026007691,76.0
61026013708,34.0
61035001158,160.0
61035001159,2178.0
61035008419,16.0
61035009776,30.0
61062001176,3410.0
61062001177,344.0
61062001178,464.0
61062001179,106.0
61062010344,182.0
61062011541,412.0
61062012422,802.0
61068007096,18.0
61068007981,2.0
61071010626,640.0
61071012509,2288.0
61071013762,82.0
61071013816,24.0
61071013913,862.0
61077001193,1854.0
61077001200,140.0
61086001206,2972.0
61086007693,386.0
61086011206,2782.0
61086012157,2248.0
61104001218,552.0
61104010438,408.0
61111001226,4048.0
61111003582,5332.0
61111007694,454.0
61111008560,380.0
61111008819,3972.0
61111012080,590.0
61111012319,4192.0
61128001251,2230.0
61128001253,162.0
61128011236,12.0
61146001262,456.0
61146001264,8426.0
61146001278,7356.0
61152001284,1874.0
61152001286,110.0
61152013697,564.0
61170001294,130.0
61170007828,0.0
61173001296,598.0
61178001299,630.0
61182001300,654.0
61182001301,3766.0
61182001302,5888.0
61182001303,2240.0
61182001304,2802.0
61182001305,3738.0
61182001306,2924.0
61182001307,4274.0
61182001308,4414.0
61182001309,4996.0
61182001310,3582.0
61182006643,310.0
61182010318,150.0
61182010320,250.0
61182010402,880.0
61182010664,598.0
61182010665,5736.0
61182010666,150.0
61182011449,1428.0
61182012236,1000.0
61182012769,740.0
61182013019,358.0
61182013023,604.0
61182013815,590.0
61182013926,586.0
61182013927,380.0
61187001325,136.0
61187001328,48.0
61207001342,2286.0
61207001343,170.0
61207001344,3588.0
61207007279,4858.0
61207007957,2106.0
61207010478,160.0
61207010479,92.0
61212000439,2710.0
61212001363,4410.0
61212001364,3732.0
61212001365,2710.0
61212001366,3444.0
61212001367,718.0
61212007516,66.0
61218001372,4968.0
61218001383,378.0
61218013988,142.0
61221001388,2382.0
61221008826,76.0
61233001395,234.0
61233001398,3578.0
61233001414,2954.0
61233002517,96.0
61233003662,3604.0
61233007226,4778.0
61233007698,0.0
61233007700,298.0
61233007701,348.0
61233007702,350.0
61233008275,502.0
61233009534,2818.0
61233010593,5072.0
61233011061,4500.0
61233011067,5072.0
61233012274,4796.0
61260013554,84.0
61263001426,354.0
61284001448,1628.0
61284008831,74.0
61284013059,20.0
61291001465,4644.0
61291001466,3834.0
61291001467,4408.0
61291001468,518.0
61291006493,1604.0
61291011756,2494.0
61291013061,1502.0
61293001470,592.0
61293007705,28.0
61317013933,58.0
61336001510,4556.0
61336001516,2906.0
61336001526,778.0
61336010429,3548.0
61336012633,44.0
61336012797,134.0
61336013081,528.0
61347001533,272.0
61347001536,314.0
61347001537,8.0
61347007814,30.0
61347008137,38.0
61347008371,12.0
61347008376,10.0
61353001545,4048.0
61353001546,260.0
61353005258,164.0
61371012613,86.0
61380001555,2000.0
61380007710,114.0
61380012893,46.0
61384001560,24.0
61384001561,1316.0
61384012917,0.0
61389001568,3382.0
61389001570,4838.0
61389001573,264.0
61389007609,54.0
61389008280,146.0
61389009821,308.0
61389011932,3518.0
61392001586,528.0
61392001589,4942.0
61392008290,4470.0
61392009367,796.0
61392010301,4550.0
61392011099,4886.0
61392012517,4106.0
61407000660,50.0
61407001610,966.0
61407008163,54.0
61407012818,44.0
61419001619,146.0
61419001620,1732.0
61419010801,328.0
61425001637,24.0
61425001638,1506.0
61425010773,28.0
61425012543,4.0
61440001654,4400.0
61440001671,4498.0
61440001672,2770.0
61440001678,4006.0
61440001686,322.0
61440001692,3794.0
61440007479,374.0
61440009369,62.0
61440013083,66.0
61443001695,4594.0
61443001696,4026.0
61443001697,4780.0
61443001698,3494.0
61443001699,4650.0
61443008353,14.0
61455001711,5090.0
61455001720,296.0
61455001723,5110.0
61455001730,4638.0
61455001737,3612.0
61455001754,3588.0
61455001762,4282.0
61455001986,1046.0
61455003024,52.0
61455005749,542.0
61455007497,368.0
61455007963,5540.0
61455007964,62.0
61455008697,656.0
61455008841,2146.0
61455010779,478.0
61455011846,520.0
61455011911,948.0
61455012434,104.0
61455013893,452.0
61476001809,3864.0
61476001810,4134.0
61476001811,4426.0
61476001812,934.0
61476001814,3768.0
61476001815,4646.0
61476001816,5360.0
61476007723,570.0
61482001820,30.0
61482001821,1958.0
61482012403,2384.0
61488001827,4056.0
61488001844,4758.0
61488001854,4354.0
61488001858,3640.0
61488001868,3300.0
61488001874,3602.0
61488001878,4192.0
61488002337,78.0
61488002338,182.0
61488007724,544.0
61495001631,88.0
61495001636,104.0
61495001667,1190.0
61495008638,24.0
61495012533,292.0
61515007726,2.0
61515013780,136.0
61518001911,3202.0
61518001915,410.0
61518012174,546.0
61518012264,3522.0
61524000440,152.0
61524001923,5320.0
61524001924,414.0
61524001930,80.0
61524001931,4614.0
61524001933,3274.0
61524007518,2210.0
61524008019,4.0
61527001953,5140.0
61527001960,102.0
61548013032,130.0
61560008502,1708.0
61623002017,130.0
61623002018,3630.0
61623002019,3200.0
61623002020,4674.0
61623002022,4506.0
61623002023,5022.0
61623002024,3366.0
61623002025,2604.0
61623002026,3202.0
61623002028,4202.0
61623008594,4326.0
61623009141,3652.0
61623010628,84.0
61623010630,144.0
61623013677,66.0
61623013711,146.0
61623013915,312.0
61632302033,1228.0
61632308853,44.0
61632502049,2356.0
61632502053,3692.0
61632502069,166.0
61632502072,3110.0
61632502074,2304.0
61632509143,130.0
61632511282,12.0
61632513034,40.0
61650002085,3012.0
61650002086,174.0
61650007103,12.0
61650007506,2638.0
61650008854,82.0
61650012317,1680.0
61662010685,352.0
61665005478,120.0
61668011295,1136.0
61674002116,3152.0
61674002123,400.0
61674002124,4014.0
61674002135,2788.0
61674010737,1156.0
61674011849,926.0
61674013531,376.0
61674013823,0.0
61686012368,598.0
61686013671,246.0
61686013808,1130.0
61686013836,146.0
61692002149,778.0
61692002154,4698.0
61692009555,676.0
61692009852,3540.0
61692011020,612.0
61692012024,3268.0
61692012464,440.0
61692013707,42.0
61692013907,96.0
61722002177,1332.0
61722007180,16.0
61722009855,76.0
61743002185,1090.0
61743002188,46.0
61743013071,24.0
61806002226,5060.0
61806002228,7224.0
61806002230,5892.0
61806002232,4772.0
61806002233,2878.0
61806002234,5510.0
61806002235,512.0
61806008856,396.0
61821002242,112.0
61821002243,2428.0
61839002254,1752.0
61839002260,1636.0
61839003213,156.0
61839008716,604.0
61839010538,1292.0
61869010705,188.0
61873008302,116.0
61887011787,780.0
61893001427,272.0
61893002293,2214.0
61893002294,1194.0
61893002296,1964.0
61893002298,3196.0
61893013354,850.0
61899002302,1116.0
61899002303,104.0
61911002305,300.0
61914008596,1156.0
61914012880,1482.0
61914013715,80.0
61926002315,646.0
61926002318,3156.0
61926007211,32.0
61926009556,3280.0
61926012095,4530.0
61926013334,140.0
61932002323,36.0
61932002325,1048.0
61932009382,8.0
61932010511,12.0
61949008865,98.0
61949008866,2832.0
61954002041,4002.0
61954002339,5248.0
61954002340,5670.0
61954002342,162.0
61954002343,4290.0
61954002344,4090.0
61954002345,3968.0
61954002347,866.0
61954002350,3338.0
61954002351,262.0
61954002352,3148.0
61954002353,4056.0
61954002355,478.0
61954002356,4116.0
61954003116,5098.0
61954004529,846.0
61954007994,4084.0
61954009145,544.0
61954010223,4316.0
61954011297,4834.0
61954011601,4720.0
61954012132,4138.0
61954012155,4554.0
61954013031,582.0
61962006745,182.0
61965002360,2068.0
61965007734,122.0
61965008221,2314.0
61965014041,42.0
61970002369,200.0
61970002374,3574.0
61970009385,232.0
61970010782,1296.0
61970012321,122.0
61970013141,314.0
61983002383,2166.0
61983002384,76.0
61983012859,78.0
61989013950,898.0
61995002388,52.0
61995002389,2.0
61995002390,500.0
62007002399,170.0
62007002401,1356.0
62007003176,42.0
62007010818,52.0
62007013894,226.0
62013002408,2778.0
62022002423,196.0
62037002454,2232.0
62064000301,34.0
62064002479,140.0
62064002481,2058.0
62067002484,798.0
62067002486,36.0
62067008712,34.0
62067012081,6.0
62079007308,456.0
62079012287,286.0
62100002518,4174.0
62100002519,3998.0
62100002521,58.0
62100012182,2.0
62106002532,1596.0
62106007104,16.0
62115002537,372.0
62121008718,1024.0
62127002548,926.0
62127009563,80.0
62140002561,3710.0
62140002562,172.0
62140011607,480.0
62142008504,1298.0
62142011328,1146.0
62154011478,610.0
62154014011,72.0
62160002572,336.0
62160002573,5158.0
62160005726,5286.0
62160008457,590.0
62160010755,4998.0
62169002579,5726.0
62169002582,490.0
62181002589,1250.0
62181012338,96.0
62187002595,2088.0
62187005524,206.0
62187008420,18.0
62187012847,60.0
62199011259,288.0
62205002615,1056.0
62205009390,36.0
62205009891,50.0
62211002621,242.0
62211002626,4272.0
62211002630,3620.0
62211008877,242.0
62211012554,614.0
62223002655,240.0
62223002658,4256.0
62223002665,4114.0
62223002776,296.0
62223008320,326.0
62223008616,496.0
62223010314,4166.0
62223011341,0.0
62223011414,6.0
62223011418,3438.0
62223012723,318.0
62223012737,14.0
62232008486,108.0
62241002677,2692.0
62241002684,2836.0
62241002687,290.0
62241013924,14.0
62244002693,174.0
62244011943,0.0
62250002728,6006.0
62250002733,6560.0
62250002745,7140.0
62250002751,8440.0
62250002753,354.0
62250002769,7478.0
62250005870,5084.0
62250007299,372.0
62250008720,852.0
62250009901,1366.0
62250010239,1608.0
62250011291,16.0
62250013001,298.0
62250013105,1464.0
62250013860,108.0
62250013896,448.0
62256012569,448.0
62259007304,6470.0
62271002112,162.0
62271002128,610.0
62271002801,228.0
62271002802,180.0
62271002806,214.0
62271002815,180.0
62271002830,152.0
62271002838,4034.0
62271002844,5906.0
62271002857,6322.0
62271002890,2816.0
62271002899,2878.0
62271002908,946.0
62271002916,3872.0
62271002918,154.0
62271002923,6396.0
62271002941,1692.0
62271002965,2046.0
62271002970,3442.0
62271002971,148.0
62271002972,162.0
62271002976,152.0
62271002977,7320.0
62271002983,1524.0
62271002984,144.0
62271002995,136.0
62271002998,3844.0
62271003017,1566.0
62271003020,5612.0
62271003021,2710.0
62271003023,3980.0
62271003029,1624.0
62271003034,3012.0
62271003037,5062.0
62271003050,9324.0
62271003052,3746.0
62271003055,146.0
62271003064,5438.0
62271003070,250.0
62271003082,138.0
62271003088,3030.0
62271003093,148.0
62271003098,3190.0
62271003100,236.0
62271003106,1554.0
62271003107,514.0
62271003108,4266.0
62271003109,1002.0
62271003110,554.0
62271003134,138.0
62271003139,2010.0
62271003146,138.0
62271003151,2542.0
62271003163,2938.0
62271003171,4720.0
62271003181,232.0
62271003189,138.0
62271003190,92.0
62271003193,4460.0
62271003197,142.0
62271003201,74.0
62271003209,4734.0
62271003214,304.0
62271003230,5040.0
62271003235,224.0
62271003257,210.0
62271003276,142.0
62271003279,170.0
62271003292,104.0
62271003296,116.0
62271003301,3132.0
62271003313,208.0
62271003314,278.0
62271003315,2950.0
62271003322,328.0
62271003325,4012.0
62271003330,5032.0
62271003364,5664.0
62271003376,230.0
62271003378,636.0
62271003385,3554.0
62271003387,4802.0
62271003395,644.0
62271003397,174.0
62271003398,126.0
62271003413,3316.0
62271003416,372.0
62271003424,5234.0
62271003426,1396.0
62271003429,3934.0
62271003430,2714.0
62271003435,224.0
62271003444,1916.0
62271003452,138.0
62271003455,2074.0
62271003466,3034.0
62271003477,132.0
62271004593,5964.0
62271007115,434.0
62271007118,2810.0
62271007750,374.0
62271007751,1988.0
62271007753,442.0
62271007756,0.0
62271007757,2068.0
62271007758,176.0
62271007759,148.0
62271007760,92.0
62271007762,556.0
62271007763,138.0
62271007765,0.0
62271007766,316.0
62271007768,132.0
62271008027,902.0
62271008886,290.0
62271008887,1844.0
62271009150,3140.0
62271009151,2040.0
62271010240,3694.0
62271010517,508.0
62271010519,0.0
62271010524,580.0
62271010829,796.0
62271010836,1182.0
62271010840,832.0
62271010842,272.0
62271010843,734.0
62271010844,896.0
62271010845,402.0
62271010847,714.0
62271010848,1204.0
62271010849,1224.0
62271010851,1076.0
62271010861,1656.0
62271010862,2116.0
62271010863,852.0
62271010864,1958.0
62271010865,1588.0
62271010867,1218.0
62271010870,708.0
62271010871,1202.0
62271010880,54.0
62271010888,4242.0
62271010889,2708.0
62271010890,522.0
62271011307,254.0
62271011312,324.0
62271011313,1240.0
62271011314,352.0
62271011315,158.0
62271011337,954.0
62271011339,534.0
62271011358,1338.0
62271011365,1004.0
62271011626,3846.0
62271011627,324.0
62271011628,458.0
62271011629,270.0
62271011631,204.0
62271011632,1200.0
62271011633,878.0
62271011635,1254.0
62271011636,1236.0
62271011640,1166.0
62271011641,1106.0
62271011642,1168.0
62271011650,906.0
62271011651,1172.0
62271011652,2868.0
62271011653,2524.0
62271011665,1104.0
62271011842,346.0
62271011888,680.0
62271011889,486.0
62271012010,360.0
62271012114,3028.0
62271012188,0.0
62271012234,1172.0
62271012248,3172.0
62271012253,402.0
62271012259,654.0
62271012270,910.0
62271012295,2400.0
62271012312,576.0
62271012314,866.0
62271012342,1046.0
62271012347,30.0
62271012360,242.0
62271012370,904.0
62271012378,924.0
62271012438,1992.0
62271012439,2918.0
62271012456,498.0
62271012482,174.0
62271012493,710.0
62271012520,912.0
62271012524,854.0
62271012525,696.0
62271012559,794.0
62271012567,1006.0
62271012572,706.0
62271012634,464.0
62271012657,812.0
62271012699,412.0
62271012711,806.0
62271012720,708.0
62271012733,432.0
62271012766,572.0
62271012787,848.0
62271012791,1014.0
62271012812,870.0
62271012816,820.0
62271012817,1010.0
62271012819,788.0
62271012848,1102.0
62271012858,926.0
62271012869,836.0
62271012871,2238.0
62271012883,1160.0
62271012885,976.0
62271012895,1052.0
62271012898,1356.0
62271012903,1074.0
62271012916,508.0
62271012924,768.0
62271012926,1002.0
62271012937,948.0
62271012946,2326.0
62271012953,624.0
62271012964,862.0
62271012971,1084.0
62271012973,1054.0
62271013040,1118.0
62271013044,392.0
62271013065,1066.0
62271013079,1446.0
62271013084,1056.0
62271013086,1276.0
62271013094,1016.0
62271013095,1004.0
62271013099,558.0
62271013101,586.0
62271013104,996.0
62271013133,980.0
62271013139,1134.0
62271013162,1138.0
62271013166,892.0
62271013173,1406.0
62271013203,1358.0
62271013271,948.0
62271013319,590.0
62271013434,378.0
62271013527,432.0
62271013537,930.0
62271013564,910.0
62271013579,960.0
62271013688,34.0
62271013737,1238.0
62271013741,478.0
62271013770,1088.0
62271013775,398.0
62271013831,576.0
62271013851,174.0
62271013857,98.0
62271013870,0.0
62271013897,296.0
62271013898,436.0
62271013899,0.0
62271013947,186.0
62271013967,0.0
62271013968,104.0
62271013971,0.0
62271013974,148.0
62274003481,2728.0
62274003484,196.0
62274012358,206.0
62274012432,3304.0
62280003486,3996.0
62280003487,2682.0
62286003497,374.0
62286007462,0.0
62308003516,4174.0
62308003523,232.0
62308009910,0.0
62308010656,1936.0
62308013014,642.0
62316003535,2.0
62316003536,4456.0
62316003540,428.0
62316010903,3556.0
62316012156,262.0
62316013431,66.0
62334003548,4196.0
62334004611,244.0
62334011679,6094.0
62334012209,126.0
62334012739,42.0
62334012807,320.0
62334013848,72.0
62353003568,716.0
62353010259,22.0
62361003577,3244.0
62361003583,3118.0
62361004002,2842.0
62361006561,40.0
62361007775,268.0
62361011321,2418.0
62361011776,204.0
62361012065,2578.0
62361013153,324.0
62380011518,1064.0
62382003597,162.0
62382013132,1066.0
62382013167,766.0
62382014020,346.0
62394003602,1010.0
62394006039,58.0
62394008895,24.0
62394009576,6.0
62394009577,6.0
62403001966,126.0
62403003612,2342.0
62403007071,84.0
62409002879,242.0
62409003630,2188.0
62409003633,1832.0
62409008671,454.0
62409013879,124.0
62415003642,200.0
62423007315,1814.0
62423007779,24.0
62423007780,106.0
62448003658,28.0
62448003660,360.0
62448004624,10.0
62450003664,238.0
62450003666,6326.0
62454011023,1062.0
62466003308,3458.0
62466003699,3700.0
62466003700,2390.0
62466003702,3394.0
62466003703,608.0
62466008164,72.0
62466008741,3636.0
62466011689,238.0
62466013098,3254.0
62469013698,690.0
62469013932,134.0
62472010451,198.0
62475003707,26.0
62475003708,956.0
62475013769,174.0
62515001807,3534.0
62515003734,3342.0
62515003737,1030.0
62515003739,3592.0
62515003744,4926.0
62515003753,4128.0
62515011812,4824.0
62515012511,268.0
62515012556,4510.0
62519003764,472.0
62519003768,22.0
62519008526,2.0
62523003771,352.0
62523012107,972.0
62532003776,168.0
62532003780,3344.0
62532008725,70.0
62547003790,5798.0
62547003803,5236.0
62547003808,5606.0
62547003811,646.0
62547008726,144.0
62547012972,1146.0
62553003821,150.0
62553003839,2560.0
62553003843,2254.0
62553010560,178.0
62553011697,1170.0
62553011941,18.0
62569007784,3882.0
62569008166,96.0
62569010455,160.0
62569012564,130.0
62580003589,36.0
62580003868,558.0
62580003869,4700.0
62580007213,336.0
62580008561,186.0
62580008906,4606.0
62580009404,5206.0
62580010583,4048.0
62580011025,30.0
62580013683,204.0
62583003873,294.0
62583003877,2324.0
62583011453,2968.0
62586003890,244.0
62586003892,1572.0
62586003895,2702.0
62586009163,6.0
62610002661,34.0
62610003906,696.0
62610006496,16.0
62610007309,12.0
62610012408,110.0
62610012767,722.0
62610012823,112.0
62610013179,216.0
62610013837,70.0
62631003929,4176.0
62631003930,3796.0
62631003931,156.0
62637000183,74.0
62637000185,212.0
62637003941,4108.0
62637003942,2978.0
62637003960,2688.0
62637003961,3116.0
62637003963,576.0
62637003986,2492.0
62637008458,24.0
62637009946,262.0
62637010195,56.0
62637010197,92.0
62646013069,98.0
62649003994,356.0
62649003995,746.0
62664004022,3630.0
62664004037,3630.0
62664006081,808.0
62664010563,340.0
62664011271,262.0
62664012535,3066.0
62664013721,42.0
62667013824,4.0
62676004057,440.0
62676007618,34.0
62676013912,8.0
62688004064,3218.0
62688007794,138.0
62688008918,1306.0
62688009953,282.0
62688010261,78.0
62688011700,308.0
62688012922,346.0
62691004072,7500.0
62691004074,4.0
62691011551,298.0
62691011552,24.0
62691013202,256.0
62703010391,586.0
62703013064,584.0
62703013191,1166.0
62703013797,150.0
62703013798,312.0
62703013839,400.0
62703013920,26.0
62703013952,312.0
62706001921,108.0
62706004080,124.0
62706004085,3402.0
62712012790,0.0
62712013495,10.0
62720004100,1680.0
62720006764,10.0
62720007798,40.0
62720011332,8.0
62724004109,3548.0
62724004110,2352.0
62724004114,2468.0
62724004122,288.0
62724004124,4756.0
62724008919,86.0
62724011702,492.0
62759000684,126.0
62759004146,2248.0
62759009412,322.0
62769004162,520.0
62769004168,2692.0
62769004172,3984.0
62769004180,4152.0
62769013602,2.0
62772004190,140.0
62772004191,2756.0
62772004196,2102.0
62772004199,106.0
62772013036,0.0
62775013958,90.0
62778010350,1248.0
62778013024,0.0
62778013025,102.0
62784012484,506.0
62785007253,3036.0
62785007799,84.0
62785011539,288.0
62805004242,44.0
62805004255,456.0
62805004278,814.0
62805004304,3124.0
62805004305,4062.0
62805004315,3686.0
62805005701,226.0
62805007326,276.0
62805007804,200.0
62805008676,556.0
62805010459,568.0
62805010461,898.0
62805010718,42.0
